x	ulp_err
-221505.21968269077	113800
960859.30068634194	-5409406
-727229.26070476836	278413
618792.56993963197	-343798
688772.71970713499	-321695
-108337.59290065881	160480
-873095.30039414368	736659
187684.95161170251	-530307
-475105.09703781689	407883
374936.84741694789	-294300
-160613.11443879688	59309
-46426.882844008753	39337
-35263.521973709081	14395
-463235.06558403181	237445
-529082.68651184556	370897
730537.13294184394	-377620
60675.400165559833	-5326
502046.74961671513	-22034
980777.44111457793	-441868
-217297.96860853667	165978
880399.06587189273	-362568
-548295.59661107894	418333
-67707.142960564568	59329
-430893.6933720542	182715
-330775.75920892734	172948
-682245.41865819553	14971
32374.255019858243	-46407
773490.61146243976	-365925
-538101.14119655662	407561
475194.91656348854	-313623
-413842.91872115241	197160
-817771.73297161586	391585
-102871.51593515887	290165
-19721.380957446134	217
-194885.66379855355	553514
-452543.91493019019	245073
437345.08706217643	-169376
-307182.834311557	214997
-361450.15560932294	164078
826825.70317190792	-452966
205966.62542996014	-117610
-183614.79032861959	16117
415907.98208018567	-36508
-764548.3865040323	424407
-99868.634850416973	48010
-189376.98589345042	8312
-83621.421366533614	1835
133120.92601019287	-63860
-322873.70315128961	255144
-308587.01305359573	152833
876380.19362411893	-19233
-832245.96673914918	674288
-761970.43952505512	319787
683363.22385658475	-274336
-877505.32873431733	77026
-815646.51181527355	680782
654769.20967956004	-7185
566802.1771454612	-217441
590614.51805860444	-25921
-51515.967356625115	73608
512900.31883824017	-343174
977034.32777397276	-565414
-248041.67304646439	199874
-757214.04076130851	339700
223554.79790558986	-111398
-88674.744078919728	127379
-826931.98273001274	493375
-586339.72871531849	231555
939650.48813122488	-1340692
287676.98074790894	-12626
607212.42123843671	-269109
390606.45609255019	-305417
-527230.8332112577	301643
-667341.17825358	323614
-240337.57798320477	115151
-445870.433807111	1265945
40249.901139719266	-58486
-298158.3626045807	203663
641319.14868235018	-389903
221292.85189550085	-110062
878826.54095656145	-426464
964808.93718632625	-579608
211697.39606718952	-125078
-537007.86495984159	407190
-524507.2954564034	453231
213493.04359532194	-308507
222699.58472070249	-4886
344686.75670003	-186871
561508.13199456118	-49290
758852.43449414626	-478995
-41511.56716375515	1822
-406266.70699625358	191003
-155854.10348345764	120527
790946.5611378965	-627212
-759797.47389804595	1091166
350338.98992418731	-179120
144857.52084997849	-12716
-829076.37471493566	458396
693617.13744416647	-359211
507902.80111558264	-5573
-615415.12388671015	269923
-748185.03316152631	405405
325495.34439877694	-28572
302753.21141211473	-229710
273847.30105363089	-143137
208174.02761072645	-91765
374587.64752461924	-538528
-768925.93306548265	317159
97482.249150993681	-4278
-295801.41262259107	3245
34260.041105811375	-18997
456713.84231146314	-10023
369685.50627475482	-16225
-464327.52205836459	662910
-738446.77300957253	564128
232412.48384403912	-119950
-235028.8762318774	1323235
-746577.43699361267	2106240
80729.173289693761	-63478
-22530.058233730222	988
-382218.57967523678	548898
-413087.79269812204	610650
987551.28999146936	-736201
-788897.38904077862	363083
-159993.09769119087	14044
-577281.68467326695	12668
-30161.224361773486	2646
-946615.4955609123	1397198
507069.62430340098	-210127
402826.92376925744	-224080
-367367.73856205895	213883
-585239.04467113153	343974
-880533.14170419076	77292
488069.85244164069	-21423
-775640.70724624221	608847
554772.50499750522	-24348
-348816.23641509342	274730
-165490.22000341906	79344
-40329.014395544153	33091
723768.5927188386	-373021
960913.58836110996	-467723
673944.83039656293	-349262
-974080.93617887737	85506
270276.64498099522	-109985
-683613.68371494883	7683751
301611.53941835207	-441894
308342.97543222667	-27066
-653378.03707094409	367766
-615443.98784884636	472429
-371994.13561778358	32654
-699768.39228403836	370842
451056.01705211005	-39593
-675536.92018354044	505802
590150.42487724405	-265913
331178.18800449331	-156455
83811.952402857991	-40175
460405.92377900926	-309331
-777155.85963506019	68218
-514913.88329625095	253190
19313.674793333124	-7558
-833775.64869777986	2365607
750491.01071179262	-355910
-962702.29290373949	751427
-97622.840468839844	56987
931804.78714889986	-594671
30769.023221003168	-23195
713161.39236177539	-443222
183451.76616572979	-2012
-232609.1617468734	127234
321758.5375991505	-479052
-912478.79136094335	2573461
390660.80262322299	-205483
163327.27280142944	-94569
34252.120018197777	-19413
106625.72554013038	-301013
-550114.17750602122	323279
-625508.9919081066	329124
-252582.59642320281	5543
-702510.19408470276	1022650
-166357.56463310934	61283
180177.58795265638	-97862
-538669.01300226385	356515
-653763.50020767062	57386
-69036.546576010325	388733
-581615.05486223754	284294
212196.36337175319	-113977
-341707.51897485129	276566
-946166.71380511497	556633
-783637.89287950587	441593
470033.14333175682	-248042
141651.20102461381	-399852
-404162.09049702523	228375
-879704.20283113827	38610
927930.92430466122	-81452
-6950.1228809480954	3322
-352919.80571428896	299905
-374015.18080923188	150534
66566.444454817742	-44680
-246806.06462176424	126498
-914151.34390276903	80244
-749748.11109805247	483729
677485.03336149477	-338925
900902.18453263794	-1331952
-269835.87717764813	11842
-180596.27516185993	15852
440252.12338243367	-38644
-879883.76988280099	437076
477197.13311661605	-20943
379345.34503385797	-222634
-341802.37056110275	506711
-833298.58197584853	405251
-454377.3137067043	254279
-586310.99406062195	51466
764907.55526669463	-386445
609719.02862692077	-53519
-661538.17909771064	571664
148801.22897026449	-114999
-231484.71440668061	191399
747265.17288884136	-589950
166967.70329338918	-3664
698876.67456977989	-315902
-472276.17734158743	229205
-356690.14323273627	32061737
-940595.06709563767	444060
410049.0141276283	-328706
-604949.57604596834	26550
-977119.61300080968	458327
-630563.33156462328	27674
-447137.75993588177	246955
603452.33146221447	-273157
985100.43413467426	-546212
-977447.8156427379	509632
957861.00569696515	-551336
-816394.92432348139	35831
-710253.12163374724	62345
-728204.9236872124	349849
957792.60378308548	-834790
807616.45855433412	-421287
-195560.14618509388	79710
-376242.33764852909	299270
-415376.04619804391	214755
791239.29916299146	-373587
959481.19562150724	-819018
44073.731877069644	-34547
-704979.80963088293	1008380
-325075.29655465827	197507
-410559.78429621231	268443
414022.28574608511	-36343
488544.35775318515	-335
-747572.60001344082	263771
-51799.861470133823	4547
766914.78812414804	-33659
323741.37247657921	-242105
507095.20193197834	-44513
441552.63720585627	-19380
-657329.9076286254	57699
149660.95152027404	-6568
-366319.06819104118	2065354
-705414.64086726552	30961
621485.58375872916	-6984868
-674719.27204336494	339561
-130273.82785700215	5719
-6112.8249933252164	3760
462022.16506117553	-277250
881375.81838036398	-447887
-739277.23298334703	262690
-761327.96144688618	442809
735568.69829185924	-416442
602168.8018192834	-265767
690594.63638985611	-536274
373516.76543860912	-279181
69898.030964274716	-44678
-832825.87877308065	387070
632319.86410066462	-457377
381333.62645926216	-146023
51365.028930182802	-1154385
550215.73599478742	-434799
-378664.70192368008	165916
-795160.34196905908	69797
26534.441898677262	-12825
797807.02725390776	-676306
-84208.567609787453	7392
314894.76405613124	-253615
598892.4759053922	-52570
894024.03183723195	-506976
960785.00583187724	-503991
322751.84198780125	-251656
790718.51423472434	-17352
-265738.00136193703	754505
951685.44171172928	-764393
-323156.17380521697	169583
822209.97858189943	-36087
-75858.32828490746	3329
-228837.52867161232	158414
-473097.26020428498	10383
215196.80615733837	-86927
84954.121211072488	-32556
-638811.16900600074	486016
-217651.62890773205	155270
316912.45207394124	-167875
249568.42012596203	-191992
943913.19834269607	-728809
-691619.50622935232	450794
-937753.7765341613	467901
157670.08905016433	-227436
158238.11657471309	-106519
16982.136750802511	-1491
-938426.52349680488	41188
423993.37181483209	-185914
70105.138211928424	-31896
-369567.14080399746	304425
-724394.12227115268	370849
-583709.81615185982	51238
-884764.13246307592	419781
-403123.98344643961	340381
875010.95600726292	-436328
-290154.22341463889	414748
-581235.30306935951	842913
553555.86506473413	-292371
-939131.24002924841	627468
-505057.41442595288	318519
-454260.12970883178	2492
-800445.02829792292	35132
453048.52985942201	-217992
440049.29276330105	-628045
574444.45419613377	-482346
-191544.38755938297	4204
785869.13329770125	-593804
-513154.95842084987	252874
-576615.65063347993	12654
333253.31858284544	-160391
-69834.507981734743	393111
-882680.54213890329	1280450
61325.363661570264	-1346
829941.10841406242	-36427
-617898.72389059339	252490
-658698.99982221366	57818
836808.41538163647	-73455
535154.4922636156	-1520985
-835595.68553454999	448999
813010.61331240868	-477116
45685.936054897567	-20533
588899.10151788732	-51693
846212.01924781513	-707359
-267339.93074409832	387803
159465.19843578021	-134442
-432008.32787452702	9481
-890987.51699304616	753503
438560.87940295116	-168362
-643813.5480189221	375294
-707468.02969915431	1040391
593385.68087380053	-13022
666128.87449105922	-58473
174688.94142717283	-101762
-279948.95757218206	6143
-823512.85008105368	360141
77942.024554206626	-34472
154527.87869928451	-107515
-946271.84467355721	560888
-257414.73269351377	208203
270336.26656143484	-130295
-147698.38571626326	128082
991681.15619631216	-747283
-476360.93225784507	41814
-868348.05697210808	538344
-301255.97751504561	203975
618113.24595107208	-27129
58016.882876047006	-47864
722323.79961419175	-376497
-514474.51466583885	328167
571799.07926451997	-290153
-24563.504080408638	12818
884185.72122695122	-1281465
316582.22989082051	-113702
130704.27163465292	-2868
-275697.89886426157	146578
961217.96293957345	-474146
-760631.524048327	16692
-462082.18822115677	308921
383141.15380382631	-33632
642833.06062309316	-520075
93753.668135472704	-40686
-625985.12128378707	223598
-454811.57298370323	1282606
-615523.62561658304	223437
-461286.4786962627	661905
692726.54853488796	-326859
-393983.4434646591	190248
644114.3918422045	-1817354
514826.14631523326	-183107
981766.28176082298	-743078
175859.20167294523	-74585
815731.96287044697	-35803
895883.36197363655	-19660
-821764.78054419882	718305
23219.528524702549	-260966
360909.69113492098	-295178
82014.588515704861	-118609
-731256.25325962761	561837
831263.25004418392	-464098
-342083.07211754064	15014
-390504.42709091894	34278
884126.78763992724	-438408
927555.74617918639	-430092
138110.91493926098	-203552
-696940.1570410108	1011984
681510.1399453911	-59823
62861.440469157867	-5519
-105853.27960609237	92282
850891.87560248282	-418134
-762230.68177974247	33454
-106549.77914007424	47418
-8915.4001439619715	7647
333603.58013763494	-199282
602667.82304498693	-497332
913048.464926232	-403440
534843.60059841722	-6011232
-388771.77172388398	302822
738056.16634841263	-32392
-52788.433210846473	39524
981165.86601839925	-538356
996044.27705643501	-372005
-270809.54655124544	124314
159918.10691698326	-1755
-982349.4809629349	43114
-304280.88723895152	26710
884921.38478400628	-538146
854098.8456811785	-672057
564634.14113395975	-317920
-864165.67155751307	18964
-647430.74493069074	56832
427886.71603771532	-18780
-428573.16972729051	638439
306383.24390607094	-153680
-422101.08402483404	608925
185650.07790879573	-67372
503866.22044336726	-44228
-778259.21390528942	68315
-759399.92844049865	2083
856393.84587213898	-493628
-607531.12633148534	281383
-486329.5740087562	5337
-858717.70774583833	619691
153396.24216124247	-6734
555471.69842255779	-467092
-126781.60150160966	58550
338113.3630411257	-162608
795453.81009091635	-405261
-659779.94394403091	14479
-780976.80820239754	383606
355431.8637608891	-7800
477183.75402470038	-256655
-413632.37532837107	171299
92354.756233733016	-4053
80583.433131104612	-221
85218.285896374146	-41498
500861.56260170456	-253826
750442.56525214005	-343826
966657.98449136259	-535752
348060.28824398736	-986848
-806930.62291421054	9068921
430170.63547446521	-18880
-477616.20151548437	682191
440722.93437207286	-9672
-672538.5023002763	544904
780722.82657161972	-430555
64419.395876073482	-43908
-457808.55526645336	2574911
-43168.88021559162	32384
-522245.28508381243	241086
-416705.19599552592	36578
510466.8587838097	-447314
161861.71363150215	-80901
726300.21959939948	-31876
-835251.76948199025	654344
-349350.62082585989	235910
295639.19272311969	-241490
889000.34866203705	-78037
306444.45928266429	-157011
-319373.15425188007	171764
-10530.59172753723	118405
316799.31658035552	-142585
719256.25105341466	-63134
704675.8228335937	-306716
493536.96228118183	-263729
-286498.07810930914	136098
745403.53949366556	-437557
-839011.86897081078	516365
484878.20564177289	-10641
-964215.0496832903	480131
-38351.142459346789	1683
-992555.95716774091	583878
-232745.65679186754	157051
-924688.95759726933	467233
226167.67266576088	-19854
707604.75761053956	-62113
217287.55953926782	-129621
-730474.11584456277	613517
-116605.16356388028	5117
612631.17956786032	-26888
-843367.75432986522	406924
-546236.43592836533	23973
-449898.11693562585	2535923
-190698.96264235486	98978
-497959.95520190982	21855
684606.52393460681	-1934650
531520.31623388198	-253185
720976.95260251628	-550775
588494.95732983947	-382335
-627526.53992983396	485712
-447774.11684390245	662028
30299.710933823888	-15731
104482.29187160062	-37527
-293942.74764327466	237283
274027.30114696937	-24054
-635191.07390630082	55757
-355178.46568554058	177071
332695.33198090427	-190125
433324.18340351264	-246500
229903.50608498056	-10090
-12917.64391841832	6526
399053.1305403462	-17514
-393439.4050761917	326034
-182622.67010516697	16029
-83681.92092056814	48802
9718.1803866028822	-852
269929.00671438227	-398842
238057.40399957221	-672885
339843.48547836515	-14916
-637711.57403761952	496578
-737196.91265043919	1080278
-955469.66655756137	41936
545669.84222141374	-428448
-897451.96095714625	422895
519222.03476189234	-2849
-85641.74617347098	7517
-753038.42764654604	33050
24907.062227615294	-11555
433441.46750973735	-212516
48577.717668264908	-30692
32135.181156124792	-46465
818303.50696205371	-630451
